"condition","node","step","level"
"Th17","MDM2",120,0
"Th17","MDM2",121,0
"Th17","MDM2",122,0
"Th17","MDM2",123,0
"Th17","MDM2",124,0
"Th17","MDM2",125,0
"Th17","MDM2",126,0
"Th17","MDM2",127,0
"Th17","MDM2",128,0
"Th17","MDM2",129,0
"Th17","MDM2",130,0
"Th17","MDM2",131,0
"Th17","MDM2",132,0
"Th17","MDM2",133,0
"Th17","MDM2",134,0
"Th17","MDM2",135,0
"Th17","MDM2",136,0
"Th17","MDM2",137,0
"Th17","MDM2",138,0
"Th17","MDM2",139,0
"Th17","MDM2",140,0
"Th17","MDM2",141,0
"Th17","MDM2",142,0
"Th17","MDM2",143,0
"Th17","MDM2",144,0
"Th17","MDM2",145,0
"Th17","MDM2",146,0
"Th17","MDM2",147,0
"Th17","MDM2",148,0
"Th17","MDM2",149,0
"Th17","MDM2",150,0
"Th17","MDM2",151,0
"Th17","MDM2",152,0
"Th17","MDM2",153,0
"Th17","MDM2",154,0
"Th17","MDM2",155,0
"Th17","MDM2",156,0
"Th17","MDM2",157,0
"Th17","MDM2",158,0
"Th17","MDM2",159,0
"Th17","MDM2",160,0
"Th17","MDM2",161,0
"Th17","MDM2",162,0
"Th17","MDM2",163,0
"Th17","MDM2",164,0
"Th17","MDM2",165,0
"Th17","MDM2",166,0
"Th17","MDM2",167,0
"Th17","MDM2",168,0
"Th17","MDM2",169,0
"Th17","MDM2",170,0
"Th17","MDM2",171,0
"Th17","MDM2",172,0
"Th17","MDM2",173,0
"Th17","MDM2",174,0
"Th17","MDM2",175,0
"Th17","MDM2",176,0
"Th17","MDM2",177,0
"Th17","MDM2",178,0
"Th17","MDM2",179,0
"Th17","MDM2",180,0
"Th17","MDM2",181,0
"Th17","MDM2",182,0
"Th17","MDM2",183,0
"Th17","MDM2",184,0
"Th17","MDM2",185,0
"Th17","MDM2",186,0
"Th17","MDM2",187,0
"Th17","MDM2",188,0
"Th17","MDM2",189,0
"Th17","MDM2",190,0
"Th17","MDM2",191,0
"Th17","MDM2",192,0
"Th17","MDM2",193,0
"Th17","MDM2",194,0
"Th17","MDM2",195,0
"Th17","MDM2",196,0
"Th17","MDM2",197,0
"Th17","MDM2",198,0
"Th17","MDM2",199,0
"Th17","MDM2",200,0
"Th17","SP1",0,0
"Th17","SP1",1,0
"Th17","SP1",2,0
"Th17","SP1",3,0
"Th17","SP1",4,0
"Th17","SP1",5,0
"Th17","SP1",6,0
"Th17","SP1",7,0
"Th17","SP1",8,0
"Th17","SP1",9,0
"Th17","SP1",10,0
"Th17","SP1",11,0
"Th17","SP1",12,0
"Th17","SP1",13,0
"Th17","SP1",14,0
"Th17","SP1",15,0
"Th17","SP1",16,0
"Th17","SP1",17,0
"Th17","SP1",18,0
"Th17","SP1",19,0
"Th17","SP1",20,0
"Th17","SP1",21,0
"Th17","SP1",22,0
"Th17","SP1",23,0
"Th17","SP1",24,0.005
"Th17","SP1",25,0.005
"Th17","SP1",26,0.02
"Th17","SP1",27,0.025
"Th17","SP1",28,0.035
"Th17","SP1",29,0.04
"Th17","SP1",30,0.045
"Th17","SP1",31,0.05
"Th17","SP1",32,0.07
"Th17","SP1",33,0.075
"Th17","SP1",34,0.085
"Th17","SP1",35,0.125
"Th17","SP1",36,0.185
"Th17","SP1",37,0.235
"Th17","SP1",38,0.29
"Th17","SP1",39,0.33
"Th17","SP1",40,0.405
"Th17","SP1",41,0.465
"Th17","SP1",42,0.525
"Th17","SP1",43,0.6
"Th17","SP1",44,0.64
"Th17","SP1",45,0.675
"Th17","SP1",46,0.71
"Th17","SP1",47,0.755
"Th17","SP1",48,0.79
"Th17","SP1",49,0.82
"Th17","SP1",50,0.845
"Th17","SP1",51,0.86
"Th17","SP1",52,0.865
"Th17","SP1",53,0.885
"Th17","SP1",54,0.9
"Th17","SP1",55,0.905
"Th17","SP1",56,0.915
"Th17","SP1",57,0.93
"Th17","SP1",58,0.94
"Th17","SP1",59,0.965
"Th17","SP1",60,0.975
"Th17","SP1",61,0.975
"Th17","SP1",62,0.98
"Th17","SP1",63,0.99
"Th17","SP1",64,0.99
"Th17","SP1",65,0.99
"Th17","SP1",66,0.995
"Th17","SP1",67,1
"Th17","SP1",68,1
"Th17","SP1",69,1
"Th17","SP1",70,1
"Th17","SP1",71,1
"Th17","SP1",72,1
"Th17","SP1",73,1
"Th17","SP1",74,1
"Th17","SP1",75,1
"Th17","SP1",76,1
"Th17","SP1",77,1
"Th17","SP1",78,1
"Th17","SP1",79,1
"Th17","SP1",80,1
"Th17","SP1",81,1
"Th17","SP1",82,1
"Th17","SP1",83,1
"Th17","SP1",84,1
"Th17","SP1",85,1
"Th17","SP1",86,1
"Th17","SP1",87,1
"Th17","SP1",88,1
"Th17","SP1",89,1
"Th17","SP1",90,1
"Th17","SP1",91,1
"Th17","SP1",92,1
"Th17","SP1",93,1
"Th17","SP1",94,1
"Th17","SP1",95,1
"Th17","SP1",96,1
"Th17","SP1",97,1
"Th17","SP1",98,1
"Th17","SP1",99,1
"Th17","SP1",100,1
"Th17","SP1",101,1
"Th17","SP1",102,1
"Th17","SP1",103,1
"Th17","SP1",104,1
"Th17","SP1",105,1
"Th17","SP1",106,1
"Th17","SP1",107,1
"Th17","SP1",108,1
"Th17","SP1",109,1
"Th17","SP1",110,1
"Th17","SP1",111,1
"Th17","SP1",112,1
"Th17","SP1",113,1
"Th17","SP1",114,1
"Th17","SP1",115,1
"Th17","SP1",116,1
"Th17","SP1",117,1
"Th17","SP1",118,1
"Th17","SP1",119,1
"Th17","SP1",120,1
"Th17","SP1",121,1
"Th17","SP1",122,1
"Th17","SP1",123,1
"Th17","SP1",124,1
"Th17","SP1",125,1
"Th17","SP1",126,1
"Th17","SP1",127,1
"Th17","SP1",128,1
"Th17","SP1",129,1
"Th17","SP1",130,1
"Th17","SP1",131,1
"Th17","SP1",132,1
"Th17","SP1",133,1
"Th17","SP1",134,1
"Th17","SP1",135,1
"Th17","SP1",136,1
"Th17","SP1",137,1
"Th17","SP1",138,1
"Th17","SP1",139,1
"Th17","SP1",140,1
"Th17","SP1",141,1
"Th17","SP1",142,1
"Th17","SP1",143,1
"Th17","SP1",144,1
"Th17","SP1",145,1
"Th17","SP1",146,1
"Th17","SP1",147,1
"Th17","SP1",148,1
"Th17","SP1",149,1
"Th17","SP1",150,1
"Th17","SP1",151,1
"Th17","SP1",152,1
"Th17","SP1",153,1
"Th17","SP1",154,1
"Th17","SP1",155,1
"Th17","SP1",156,1
"Th17","SP1",157,1
"Th17","SP1",158,1
"Th17","SP1",159,1
"Th17","SP1",160,1
"Th17","SP1",161,1
"Th17","SP1",162,1
"Th17","SP1",163,1
"Th17","SP1",164,1
"Th17","SP1",165,1
"Th17","SP1",166,1
"Th17","SP1",167,1
"Th17","SP1",168,1
"Th17","SP1",169,1
"Th17","SP1",170,1
"Th17","SP1",171,1
"Th17","SP1",172,1
"Th17","SP1",173,1
"Th17","SP1",174,1
"Th17","SP1",175,1
"Th17","SP1",176,1
"Th17","SP1",177,1
"Th17","SP1",178,1
"Th17","SP1",179,1
"Th17","SP1",180,1
"Th17","SP1",181,1
"Th17","SP1",182,1
"Th17","SP1",183,1
"Th17","SP1",184,1
"Th17","SP1",185,1
"Th17","SP1",186,1
"Th17","SP1",187,1
"Th17","SP1",188,1
"Th17","SP1",189,1
"Th17","SP1",190,1
"Th17","SP1",191,1
"Th17","SP1",192,1
"Th17","SP1",193,1
"Th17","SP1",194,1
"Th17","SP1",195,1
"Th17","SP1",196,1
"Th17","SP1",197,1
"Th17","SP1",198,1
"Th17","SP1",199,1
"Th17","SP1",200,1
"Th17","MYC",0,0
"Th17","MYC",1,0
"Th17","MYC",2,0
"Th17","MYC",3,0.005
"Th17","MYC",4,0.035
"Th17","MYC",5,0.065
"Th17","MYC",6,0.105
"Th17","MYC",7,0.135
"Th17","MYC",8,0.19
"Th17","MYC",9,0.22
"Th17","MYC",10,0.245
"Th17","MYC",11,0.27
"Th17","MYC",12,0.29
"Th17","MYC",13,0.295
"Th17","MYC",14,0.28
"Th17","MYC",15,0.255
"Th17","MYC",16,0.265
"Th17","MYC",17,0.26
"Th17","MYC",18,0.25
"Th17","MYC",19,0.23
"Th17","MYC",20,0.235
"Th17","MYC",21,0.21
"Th17","MYC",22,0.205
"Th17","MYC",23,0.195
"Th17","MYC",24,0.19
"Th17","MYC",25,0.15
"Th17","MYC",26,0.135
"Th17","MYC",27,0.13
"Th17","MYC",28,0.1
"Th17","MYC",29,0.095
"Th17","MYC",30,0.085
"Th17","MYC",31,0.085
"Th17","MYC",32,0.09
"Th17","MYC",33,0.085
"Th17","MYC",34,0.07
"Th17","MYC",35,0.06
"Th17","MYC",36,0.06
"Th17","MYC",37,0.055
"Th17","MYC",38,0.05
"Th17","MYC",39,0.05
"Th17","MYC",40,0.045
"Th17","MYC",41,0.035
"Th17","MYC",42,0.04
"Th17","MYC",43,0.035
"Th17","MYC",44,0.03
"Th17","MYC",45,0.03
"Th17","MYC",46,0.025
"Th17","MYC",47,0.015
"Th17","MYC",48,0.015
"Th17","MYC",49,0.01
"Th17","MYC",50,0.01
"Th17","MYC",51,0.005
"Th17","MYC",52,0.005
"Th17","MYC",53,0.005
"Th17","MYC",54,0
"Th17","MYC",55,0
"Th17","MYC",56,0
"Th17","MYC",57,0
"Th17","MYC",58,0
"Th17","MYC",59,0
"Th17","MYC",60,0
"Th17","MYC",61,0
"Th17","MYC",62,0
"Th17","MYC",63,0
"Th17","MYC",64,0
"Th17","MYC",65,0
"Th17","MYC",66,0
"Th17","MYC",67,0
"Th17","MYC",68,0
"Th17","MYC",69,0
"Th17","MYC",70,0
"Th17","MYC",71,0
"Th17","MYC",72,0
"Th17","MYC",73,0
"Th17","MYC",74,0
"Th17","MYC",75,0
"Th17","MYC",76,0
"Th17","MYC",77,0
"Th17","MYC",78,0
"Th17","MYC",79,0
"Th17","MYC",80,0
"Th17","MYC",81,0
"Th17","MYC",82,0
"Th17","MYC",83,0
"Th17","MYC",84,0
"Th17","MYC",85,0
"Th17","MYC",86,0
"Th17","MYC",87,0
"Th17","MYC",88,0
"Th17","MYC",89,0
"Th17","MYC",90,0
"Th17","MYC",91,0
"Th17","MYC",92,0
"Th17","MYC",93,0
"Th17","MYC",94,0
"Th17","MYC",95,0
"Th17","MYC",96,0
"Th17","MYC",97,0
"Th17","MYC",98,0
"Th17","MYC",99,0
"Th17","MYC",100,0
"Th17","MYC",101,0
"Th17","MYC",102,0
"Th17","MYC",103,0
"Th17","MYC",104,0
"Th17","MYC",105,0
"Th17","MYC",106,0
"Th17","MYC",107,0
"Th17","MYC",108,0
"Th17","MYC",109,0
"Th17","MYC",110,0
"Th17","MYC",111,0
"Th17","MYC",112,0
"Th17","MYC",113,0
"Th17","MYC",114,0
"Th17","MYC",115,0
"Th17","MYC",116,0
"Th17","MYC",117,0
"Th17","MYC",118,0
"Th17","MYC",119,0
"Th17","MYC",120,0
"Th17","MYC",121,0
"Th17","MYC",122,0
"Th17","MYC",123,0
"Th17","MYC",124,0
"Th17","MYC",125,0
"Th17","MYC",126,0
"Th17","MYC",127,0
"Th17","MYC",128,0
"Th17","MYC",129,0
"Th17","MYC",130,0
"Th17","MYC",131,0
"Th17","MYC",132,0
"Th17","MYC",133,0
"Th17","MYC",134,0
"Th17","MYC",135,0
"Th17","MYC",136,0
"Th17","MYC",137,0
"Th17","MYC",138,0
"Th17","MYC",139,0
"Th17","MYC",140,0
"Th17","MYC",141,0
"Th17","MYC",142,0
"Th17","MYC",143,0
"Th17","MYC",144,0
"Th17","MYC",145,0
"Th17","MYC",146,0
"Th17","MYC",147,0
"Th17","MYC",148,0
"Th17","MYC",149,0
"Th17","MYC",150,0
"Th17","MYC",151,0
"Th17","MYC",152,0
"Th17","MYC",153,0
"Th17","MYC",154,0
"Th17","MYC",155,0
"Th17","MYC",156,0
"Th17","MYC",157,0
"Th17","MYC",158,0
"Th17","MYC",159,0
"Th17","MYC",160,0
"Th17","MYC",161,0
"Th17","MYC",162,0
"Th17","MYC",163,0
"Th17","MYC",164,0
"Th17","MYC",165,0
"Th17","MYC",166,0
"Th17","MYC",167,0
"Th17","MYC",168,0
"Th17","MYC",169,0
"Th17","MYC",170,0
"Th17","MYC",171,0
"Th17","MYC",172,0
"Th17","MYC",173,0
"Th17","MYC",174,0
"Th17","MYC",175,0
"Th17","MYC",176,0
"Th17","MYC",177,0
"Th17","MYC",178,0
"Th17","MYC",179,0
"Th17","MYC",180,0
"Th17","MYC",181,0
"Th17","MYC",182,0
"Th17","MYC",183,0
"Th17","MYC",184,0
"Th17","MYC",185,0
"Th17","MYC",186,0
"Th17","MYC",187,0
"Th17","MYC",188,0
"Th17","MYC",189,0
"Th17","MYC",190,0
"Th17","MYC",191,0
"Th17","MYC",192,0
"Th17","MYC",193,0
"Th17","MYC",194,0
"Th17","MYC",195,0
"Th17","MYC",196,0
"Th17","MYC",197,0
"Th17","MYC",198,0
"Th17","MYC",199,0
"Th17","MYC",200,0
"Th17","FOXP1",0,1
"Th17","FOXP1",1,1
"Th17","FOXP1",2,1
"Th17","FOXP1",3,1
"Th17","FOXP1",4,1
"Th17","FOXP1",5,1
"Th17","FOXP1",6,1
"Th17","FOXP1",7,1
"Th17","FOXP1",8,1
"Th17","FOXP1",9,1
"Th17","FOXP1",10,1
"Th17","FOXP1",11,1
"Th17","FOXP1",12,1
"Th17","FOXP1",13,1
"Th17","FOXP1",14,1
"Th17","FOXP1",15,1
"Th17","FOXP1",16,1
"Th17","FOXP1",17,1
"Th17","FOXP1",18,1
"Th17","FOXP1",19,1
"Th17","FOXP1",20,1
"Th17","FOXP1",21,1
"Th17","FOXP1",22,1
"Th17","FOXP1",23,1
"Th17","FOXP1",24,1
"Th17","FOXP1",25,1
"Th17","FOXP1",26,1
"Th17","FOXP1",27,1
"Th17","FOXP1",28,1
"Th17","FOXP1",29,1
"Th17","FOXP1",30,1
"Th17","FOXP1",31,1
"Th17","FOXP1",32,1
"Th17","FOXP1",33,1
"Th17","FOXP1",34,1
"Th17","FOXP1",35,1
"Th17","FOXP1",36,1
"Th17","FOXP1",37,1
"Th17","FOXP1",38,1
"Th17","FOXP1",39,1
"Th17","FOXP1",40,1
"Th17","FOXP1",41,1
"Th17","FOXP1",42,1
"Th17","FOXP1",43,1
"Th17","FOXP1",44,1
"Th17","FOXP1",45,1
"Th17","FOXP1",46,1
"Th17","FOXP1",47,1
"Th17","FOXP1",48,1
"Th17","FOXP1",49,1
"Th17","FOXP1",50,1
"Th17","FOXP1",51,1
"Th17","FOXP1",52,1
"Th17","FOXP1",53,1
"Th17","FOXP1",54,1
"Th17","FOXP1",55,1
"Th17","FOXP1",56,1
"Th17","FOXP1",57,1
"Th17","FOXP1",58,1
"Th17","FOXP1",59,1
"Th17","FOXP1",60,1
"Th17","FOXP1",61,1
"Th17","FOXP1",62,1
"Th17","FOXP1",63,1
"Th17","FOXP1",64,1
"Th17","FOXP1",65,1
"Th17","FOXP1",66,1
"Th17","FOXP1",67,1
"Th17","FOXP1",68,1
"Th17","FOXP1",69,1
"Th17","FOXP1",70,1
"Th17","FOXP1",71,1
"Th17","FOXP1",72,1
"Th17","FOXP1",73,1
"Th17","FOXP1",74,1
"Th17","FOXP1",75,1
"Th17","FOXP1",76,1
"Th17","FOXP1",77,1
"Th17","FOXP1",78,1
"Th17","FOXP1",79,1
"Th17","FOXP1",80,1
"Th17","FOXP1",81,1
"Th17","FOXP1",82,1
"Th17","FOXP1",83,1
"Th17","FOXP1",84,1
"Th17","FOXP1",85,1
"Th17","FOXP1",86,1
"Th17","FOXP1",87,1
"Th17","FOXP1",88,1
"Th17","FOXP1",89,1
"Th17","FOXP1",90,1
"Th17","FOXP1",91,1
"Th17","FOXP1",92,1
"Th17","FOXP1",93,1
"Th17","FOXP1",94,1
"Th17","FOXP1",95,1
"Th17","FOXP1",96,1
"Th17","FOXP1",97,1
"Th17","FOXP1",98,1
"Th17","FOXP1",99,1
"Th17","FOXP1",100,1
"Th17","FOXP1",101,1
"Th17","FOXP1",102,1
"Th17","FOXP1",103,1
"Th17","FOXP1",104,1
"Th17","FOXP1",105,1
"Th17","FOXP1",106,1
"Th17","FOXP1",107,1
"Th17","FOXP1",108,1
"Th17","FOXP1",109,1
"Th17","FOXP1",110,1
"Th17","FOXP1",111,1
"Th17","FOXP1",112,1
"Th17","FOXP1",113,1
"Th17","FOXP1",114,1
"Th17","FOXP1",115,1
"Th17","FOXP1",116,1
"Th17","FOXP1",117,1
"Th17","FOXP1",118,1
"Th17","FOXP1",119,1
"Th17","FOXP1",120,1
"Th17","FOXP1",121,1
"Th17","FOXP1",122,1
"Th17","FOXP1",123,1
"Th17","FOXP1",124,1
"Th17","FOXP1",125,1
"Th17","FOXP1",126,1
"Th17","FOXP1",127,1
"Th17","FOXP1",128,1
"Th17","FOXP1",129,1
"Th17","FOXP1",130,1
"Th17","FOXP1",131,1
"Th17","FOXP1",132,1
"Th17","FOXP1",133,1
"Th17","FOXP1",134,1
"Th17","FOXP1",135,1
"Th17","FOXP1",136,1
"Th17","FOXP1",137,1
"Th17","FOXP1",138,1
"Th17","FOXP1",139,1
"Th17","FOXP1",140,1
"Th17","FOXP1",141,1
"Th17","FOXP1",142,1
"Th17","FOXP1",143,1
"Th17","FOXP1",144,1
"Th17","FOXP1",145,1
"Th17","FOXP1",146,1
"Th17","FOXP1",147,1
"Th17","FOXP1",148,1
"Th17","FOXP1",149,1
"Th17","FOXP1",150,1
"Th17","FOXP1",151,1
"Th17","FOXP1",152,1
"Th17","FOXP1",153,1
"Th17","FOXP1",154,1
"Th17","FOXP1",155,1
"Th17","FOXP1",156,1
"Th17","FOXP1",157,1
"Th17","FOXP1",158,1
"Th17","FOXP1",159,1
"Th17","FOXP1",160,1
"Th17","FOXP1",161,1
"Th17","FOXP1",162,1
"Th17","FOXP1",163,1
"Th17","FOXP1",164,1
"Th17","FOXP1",165,1
"Th17","FOXP1",166,1
"Th17","FOXP1",167,1
"Th17","FOXP1",168,1
"Th17","FOXP1",169,1
"Th17","FOXP1",170,1
"Th17","FOXP1",171,1
"Th17","FOXP1",172,1
"Th17","FOXP1",173,1
"Th17","FOXP1",174,1
"Th17","FOXP1",175,1
"Th17","FOXP1",176,1
"Th17","FOXP1",177,1
"Th17","FOXP1",178,1
"Th17","FOXP1",179,1
"Th17","FOXP1",180,1
"Th17","FOXP1",181,1
"Th17","FOXP1",182,1
"Th17","FOXP1",183,1
"Th17","FOXP1",184,1
"Th17","FOXP1",185,1
"Th17","FOXP1",186,1
"Th17","FOXP1",187,1
"Th17","FOXP1",188,1
"Th17","FOXP1",189,1
"Th17","FOXP1",190,1
"Th17","FOXP1",191,1
"Th17","FOXP1",192,1
"Th17","FOXP1",193,1
"Th17","FOXP1",194,1
"Th17","FOXP1",195,1
"Th17","FOXP1",196,1
"Th17","FOXP1",197,1
"Th17","FOXP1",198,1
"Th17","FOXP1",199,1
"Th17","FOXP1",200,1
"Th17","CREBBP",0,1
"Th17","CREBBP",1,1
"Th17","CREBBP",2,1
"Th17","CREBBP",3,1
"Th17","CREBBP",4,1
"Th17","CREBBP",5,1
"Th17","CREBBP",6,1
"Th17","CREBBP",7,1
"Th17","CREBBP",8,1
"Th17","CREBBP",9,1
"Th17","CREBBP",10,1
"Th17","CREBBP",11,1
"Th17","CREBBP",12,1
"Th17","CREBBP",13,1
"Th17","CREBBP",14,1
"Th17","CREBBP",15,1
"Th17","CREBBP",16,1
"Th17","CREBBP",17,1
"Th17","CREBBP",18,1
"Th17","CREBBP",19,1
"Th17","CREBBP",20,1
"Th17","CREBBP",21,1
"Th17","CREBBP",22,1
"Th17","CREBBP",23,1
"Th17","CREBBP",24,1
"Th17","CREBBP",25,1
"Th17","CREBBP",26,1
"Th17","CREBBP",27,1
"Th17","CREBBP",28,1
"Th17","CREBBP",29,1
"Th17","CREBBP",30,1
"Th17","CREBBP",31,1
"Th17","CREBBP",32,1
"Th17","CREBBP",33,1
"Th17","CREBBP",34,1
"Th17","CREBBP",35,1
"Th17","CREBBP",36,1
"Th17","CREBBP",37,1
"Th17","CREBBP",38,1
"Th17","CREBBP",39,1
"Th17","CREBBP",40,1
"Th17","CREBBP",41,1
"Th17","CREBBP",42,1
"Th17","CREBBP",43,1
"Th17","CREBBP",44,1
"Th17","CREBBP",45,1
"Th17","CREBBP",46,1
"Th17","CREBBP",47,1
"Th17","CREBBP",48,1
"Th17","CREBBP",49,1
"Th17","CREBBP",50,1
"Th17","CREBBP",51,1
"Th17","CREBBP",52,1
"Th17","CREBBP",53,1
"Th17","CREBBP",54,1
"Th17","CREBBP",55,1
"Th17","CREBBP",56,1
"Th17","CREBBP",57,1
"Th17","CREBBP",58,1
"Th17","CREBBP",59,1
"Th17","CREBBP",60,1
"Th17","CREBBP",61,1
"Th17","CREBBP",62,1
"Th17","CREBBP",63,1
"Th17","CREBBP",64,1
"Th17","CREBBP",65,1
"Th17","CREBBP",66,1
"Th17","CREBBP",67,1
"Th17","CREBBP",68,1
"Th17","CREBBP",69,1
"Th17","CREBBP",70,1
"Th17","CREBBP",71,1
"Th17","CREBBP",72,1
"Th17","CREBBP",73,1
"Th17","CREBBP",74,1
"Th17","CREBBP",75,1
"Th17","CREBBP",76,1
"Th17","CREBBP",77,1
"Th17","CREBBP",78,1
"Th17","CREBBP",79,1
"Th17","CREBBP",80,1
"Th17","CREBBP",81,1
"Th17","CREBBP",82,1
"Th17","CREBBP",83,1
"Th17","CREBBP",84,1
"Th17","CREBBP",85,1
"Th17","CREBBP",86,1
"Th17","CREBBP",87,1
"Th17","CREBBP",88,1
"Th17","CREBBP",89,1
"Th17","CREBBP",90,1
"Th17","CREBBP",91,1
"Th17","CREBBP",92,1
"Th17","CREBBP",93,1
"Th17","CREBBP",94,1
"Th17","CREBBP",95,1
"Th17","CREBBP",96,1
"Th17","CREBBP",97,1
"Th17","CREBBP",98,1
"Th17","CREBBP",99,1
"Th17","CREBBP",100,1
"Th17","CREBBP",101,1
"Th17","CREBBP",102,1
"Th17","CREBBP",103,1
"Th17","CREBBP",104,1
"Th17","CREBBP",105,1
"Th17","CREBBP",106,1
"Th17","CREBBP",107,1
"Th17","CREBBP",108,1
"Th17","CREBBP",109,1
"Th17","CREBBP",110,1
"Th17","CREBBP",111,1
"Th17","CREBBP",112,1
"Th17","CREBBP",113,1
"Th17","CREBBP",114,1
"Th17","CREBBP",115,1
"Th17","CREBBP",116,1
"Th17","CREBBP",117,1
"Th17","CREBBP",118,1
"Th17","CREBBP",119,1
"Th17","CREBBP",120,1
"Th17","CREBBP",121,1
"Th17","CREBBP",122,1
"Th17","CREBBP",123,1
"Th17","CREBBP",124,1
"Th17","CREBBP",125,1
"Th17","CREBBP",126,1
"Th17","CREBBP",127,1
"Th17","CREBBP",128,1
"Th17","CREBBP",129,1
"Th17","CREBBP",130,1
"Th17","CREBBP",131,1
"Th17","CREBBP",132,1
"Th17","CREBBP",133,1
"Th17","CREBBP",134,1
"Th17","CREBBP",135,1
"Th17","CREBBP",136,1
"Th17","CREBBP",137,1
"Th17","CREBBP",138,1
"Th17","CREBBP",139,1
"Th17","CREBBP",140,1
"Th17","CREBBP",141,1
"Th17","CREBBP",142,1
"Th17","CREBBP",143,1
"Th17","CREBBP",144,1
"Th17","CREBBP",145,1
"Th17","CREBBP",146,1
"Th17","CREBBP",147,1
"Th17","CREBBP",148,1
"Th17","CREBBP",149,1
"Th17","CREBBP",150,1
"Th17","CREBBP",151,1
"Th17","CREBBP",152,1
"Th17","CREBBP",153,1
"Th17","CREBBP",154,1
"Th17","CREBBP",155,1
"Th17","CREBBP",156,1
"Th17","CREBBP",157,1
"Th17","CREBBP",158,1
"Th17","CREBBP",159,1
"Th17","CREBBP",160,1
"Th17","CREBBP",161,1
"Th17","CREBBP",162,1
"Th17","CREBBP",163,1
"Th17","CREBBP",164,1
"Th17","CREBBP",165,1
"Th17","CREBBP",166,1
"Th17","CREBBP",167,1
"Th17","CREBBP",168,1
"Th17","CREBBP",169,1
"Th17","CREBBP",170,1
"Th17","CREBBP",171,1
"Th17","CREBBP",172,1
"Th17","CREBBP",173,1
"Th17","CREBBP",174,1
"Th17","CREBBP",175,1
"Th17","CREBBP",176,1
"Th17","CREBBP",177,1
"Th17","CREBBP",178,1
"Th17","CREBBP",179,1
"Th17","CREBBP",180,1
"Th17","CREBBP",181,1
"Th17","CREBBP",182,1
"Th17","CREBBP",183,1
"Th17","CREBBP",184,1
"Th17","CREBBP",185,1
"Th17","CREBBP",186,1
"Th17","CREBBP",187,1
"Th17","CREBBP",188,1
"Th17","CREBBP",189,1
"Th17","CREBBP",190,1
"Th17","CREBBP",191,1
"Th17","CREBBP",192,1
"Th17","CREBBP",193,1
"Th17","CREBBP",194,1
"Th17","CREBBP",195,1
"Th17","CREBBP",196,1
"Th17","CREBBP",197,1
"Th17","CREBBP",198,1
"Th17","CREBBP",199,1
"Th17","CREBBP",200,1
"Th17","KAT2B",0,1
"Th17","KAT2B",1,1
"Th17","KAT2B",2,1
"Th17","KAT2B",3,1
"Th17","KAT2B",4,1
"Th17","KAT2B",5,1
"Th17","KAT2B",6,1
"Th17","KAT2B",7,1
"Th17","KAT2B",8,1
"Th17","KAT2B",9,1
"Th17","KAT2B",10,1
"Th17","KAT2B",11,1
"Th17","KAT2B",12,1
"Th17","KAT2B",13,1
"Th17","KAT2B",14,1
"Th17","KAT2B",15,1
"Th17","KAT2B",16,1
"Th17","KAT2B",17,1
"Th17","KAT2B",18,1
"Th17","KAT2B",19,1
"Th17","KAT2B",20,1
"Th17","KAT2B",21,1
"Th17","KAT2B",22,1
"Th17","KAT2B",23,1
"Th17","KAT2B",24,1
"Th17","KAT2B",25,1
"Th17","KAT2B",26,1
"Th17","KAT2B",27,1
"Th17","KAT2B",28,1
"Th17","KAT2B",29,1
"Th17","KAT2B",30,1
"Th17","KAT2B",31,1
"Th17","KAT2B",32,1
"Th17","KAT2B",33,1
"Th17","KAT2B",34,1
"Th17","KAT2B",35,1
"Th17","KAT2B",36,1
"Th17","KAT2B",37,1
"Th17","KAT2B",38,1
"Th17","KAT2B",39,1
"Th17","KAT2B",40,1
"Th17","KAT2B",41,1
"Th17","KAT2B",42,1
"Th17","KAT2B",43,1
"Th17","KAT2B",44,1
"Th17","KAT2B",45,1
"Th17","KAT2B",46,1
"Th17","KAT2B",47,1
"Th17","KAT2B",48,1
"Th17","KAT2B",49,1
"Th17","KAT2B",50,1
"Th17","KAT2B",51,1
"Th17","KAT2B",52,1
"Th17","KAT2B",53,1
"Th17","KAT2B",54,1
"Th17","KAT2B",55,1
"Th17","KAT2B",56,1
"Th17","KAT2B",57,1
"Th17","KAT2B",58,1
"Th17","KAT2B",59,1
"Th17","KAT2B",60,1
"Th17","KAT2B",61,1
"Th17","KAT2B",62,1
"Th17","KAT2B",63,1
"Th17","KAT2B",64,1
"Th17","KAT2B",65,1
"Th17","KAT2B",66,1
"Th17","KAT2B",67,1
"Th17","KAT2B",68,1
"Th17","KAT2B",69,1
"Th17","KAT2B",70,1
"Th17","KAT2B",71,1
"Th17","KAT2B",72,1
"Th17","KAT2B",73,1
"Th17","KAT2B",74,1
"Th17","KAT2B",75,1
"Th17","KAT2B",76,1
"Th17","KAT2B",77,1
"Th17","KAT2B",78,1
"Th17","KAT2B",79,1
"Th17","KAT2B",80,1
"Th17","KAT2B",81,1
"Th17","KAT2B",82,1
"Th17","KAT2B",83,1
"Th17","KAT2B",84,1
"Th17","KAT2B",85,1
"Th17","KAT2B",86,1
"Th17","KAT2B",87,1
"Th17","KAT2B",88,1
"Th17","KAT2B",89,1
"Th17","KAT2B",90,1
"Th17","KAT2B",91,1
"Th17","KAT2B",92,1
"Th17","KAT2B",93,1
